video_id,meta_has_title,meta_has_description,meta_video_duration,meta_description_length,meta_description_unique_words,meta_view_count,meta_like_count,meta_comment_count,meta_subscriber_count,meta_channel_upload_count,meta_sentiment,meta_sentence_count,flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,text_length,word_count
0c6RzAgaWSs,True,True,1225.0,21,19,30628,366,0,144000,1700,Positive,1,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
0dXxtkMGYJ4,True,True,3919.0,52,46,119,0,0,1400,201,Neutral,3,-10517.34,4075.54,191.3,4182.41,1.424,0.104,0.142,0.0041837025767804,44.0,40.0,0.9,0.8181818181818182,True,0.8,1.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.5,0.514,72.76,88.25,10.08,0.012,4.38,0.156,56109.0,10485.0
0fI_01yFmME,True,True,276.0,338,204,12174,104,12,75200,1684,Negative,18,-480.15,222.08,34.94,230.29,1.27,0.054,0.438,0.0905982905982906,53.0,45.0,0.8444444444444444,0.7169811320754716,True,0.2867924528301886,0.320754716981132,0.0188679245283018,0.2264150943396226,0.1320754716981132,0.0,0.0188679245283018,0.0188679245283018,0.0943396226415094,0.0566037735849056,0.0,0.0754716981132075,0.3584905660377358,0.357,42.79,29.55,7.64,0.116,3.1,0.184,2866.0,570.0
0fYXVAn-CCs,True,True,5849.0,27,25,6558,30,0,98800,3649,Neutral,2,57.11,10.05,50.64,13.43,1.54,0.156,0.098,0.001040273443305,14.0,6.0,0.5,0.2142857142857142,True,0.8,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.142,19.36,15.41,5.98,0.003,3.45,0.127,76280.0,13400.0
0hIP6fan87Y,True,True,69.0,89,69,12266,125,16,46000,861,Very Positive,4,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
0lZy8RGZKZc,True,True,128.0,136,99,1069,11,1,952,151,Positive,8,-268.55,140.4,32.26,146.73,1.288,0.072,0.432,0.1401098901098901,51.0,45.0,0.8888888888888888,0.7843137254901961,False,0.188235294117647,0.2941176470588235,0.0588235294117647,0.0196078431372549,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.7450980392156863,0.167,30.75,35.8,5.5,0.135,3.48,0.236,1764.0,361.0
0o1wQZokePs,True,True,60.0,29,26,782,9,0,11500,201,Neutral,1,-99.08,74.78,22.08,78.26,1.312,0.057,0.505,0.160621761658031,31.0,28.0,0.8928571428571429,0.8064516129032258,True,0.5419354838709678,0.5161290322580645,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.8709677419354839,2.0,199.0,0.0,36.0,0.952,3.59,0.171,999.0,192.0
0p0fBn7gPyc,True,True,187.0,39,34,291,7,0,15400,480,Neutral,1,-334.4,158.28,51.6,164.06,1.646,0.182,0.535,0.1915422885572139,77.0,63.0,0.9047619047619048,0.7402597402597403,True,0.1610389610389611,0.3246753246753247,0.0129870129870129,0.0779220779220779,0.1558441558441558,0.0,0.0,0.0129870129870129,0.1038961038961039,0.1428571428571428,0.0,0.0389610389610389,0.4545454545454545,1.0,135.67,42.9,12.67,0.552,5.01,0.108,2309.0,403.0
0pPrX8IvRYM,True,True,182.0,84,65,7925,42,9,88900,1346,Neutral,5,-437.07,204.4,34.94,211.58,1.324,0.059,0.393,0.1268939393939394,67.0,56.0,0.8392857142857143,0.7014925373134329,True,0.2865671641791045,0.3432835820895522,0.0,0.208955223880597,0.1194029850746268,0.0,0.0,0.0149253731343283,0.044776119402985,0.044776119402985,0.0,0.0597014925373134,0.5074626865671642,0.133,36.33,25.45,6.6,0.126,3.32,0.211,2662.0,525.0
0thYaTW8blU,True,True,3755.0,108,72,2097,28,3,75200,1684,Neutral,3,-9210.19,3569.77,209.82,3662.83,1.594,0.143,0.165,0.0075355550838463,71.0,47.0,0.6382978723404256,0.4225352112676056,True,0.8,1.0,0.028169014084507,0.0,0.2816901408450704,0.0,0.0,0.028169014084507,0.1971830985915492,0.0,0.0,0.0,0.4647887323943662,0.832,96.08,132.4,9.81,0.019,5.18,0.098,55198.0,9397.0
0w2Lo_nYRPs,True,True,3557.0,40,40,10715,75,13,216000,5950,Neutral,2,54.41,9.62,41.22,12.11,1.611,0.163,0.187,0.0013328486610929,11.0,7.0,0.8571428571428571,0.5454545454545454,True,0.8,1.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.5454545454545454,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.242,16.16,7.18,6.04,0.004,2.89,0.112,50062.0,8241.0
0xAYdBFKMHk,True,True,72.0,202,135,575,28,0,1220000,11882,Neutral,9,50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0078125,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,930.0,127.0
12Ec8VFBBJU,True,True,67.0,123,84,510,12,0,1220000,11882,Neutral,4,-111.38,69.79,35.45,72.79,1.782,0.194,0.703,0.281437125748503,47.0,41.0,0.926829268292683,0.8085106382978723,True,0.1191489361702127,0.3191489361702128,0.1063829787234042,0.0212765957446808,0.3404255319148936,0.0,0.0212765957446808,0.0638297872340425,0.0851063829787234,0.0851063829787234,0.0,0.0638297872340425,0.2127659574468085,0.0,85.5,115.26,9.0,0.45,3.55,0.053,1070.0,167.0
13X23gF0K_4,True,True,243.0,29,25,312,4,0,56400,1114,Neutral,1,61.19,9.31,11.54,10.96,1.5,0.104,0.424,0.0125786163522012,8.0,8.0,1.0,1.0,True,0.3500000000000001,0.375,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.625,0.167,18.19,12.81,5.75,0.061,3.18,0.125,3711.0,651.0
14IPpNZKpGw,True,True,387.0,89,60,997,17,0,135000,2612,Neutral,3,-765.92,322.31,69.51,331.35,1.732,0.166,0.34,0.124401913875598,104.0,61.0,0.7377049180327869,0.4326923076923077,True,0.4807692307692308,0.4230769230769231,0.173076923076923,0.0961538461538461,0.2211538461538461,0.0,0.0,0.0673076923076923,0.0288461538461538,0.1057692307692307,0.0,0.0,0.3076923076923077,12.0,840.0,0.0,21.0,0.976,5.21,0.054,5057.0,836.0
14m0iXpHVAU,True,True,146.0,106,84,789,6,0,45400,902,Neutral,6,-265.21,135.96,38.81,141.94,1.441,0.113,0.499,0.1040462427745664,36.0,34.0,0.9411764705882352,0.8888888888888888,True,0.1888888888888888,0.3055555555555556,0.0,0.1111111111111111,0.3611111111111111,0.0,0.0,0.0,0.1388888888888889,0.0555555555555555,0.0,0.0,0.3333333333333333,3.0,179.0,164.05,12.5,0.516,3.42,0.148,1890.0,346.0
15x2LUjx_Dk,True,True,104.0,67,61,3159,9,0,45400,902,Neutral,4,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
16ECfRFtuXk,True,True,303.0,144,92,202,2,0,2850,474,Neutral,9,71.16,8.25,11.98,11.05,1.366,0.091,0.381,0.0283600493218249,23.0,22.0,0.9545454545454546,0.9130434782608696,True,0.5391304347826087,0.4782608695652174,0.0434782608695652,0.0,0.2608695652173913,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.5652173913043478,0.114,18.86,13.02,5.36,0.037,3.37,0.189,4226.0,805.0
18bGEw0uyAU,True,True,848.0,64,44,1024,20,0,1220000,11882,Neutral,3,65.47,7.94,17.2,9.74,1.487,0.105,0.269,0.0079006772009029,14.0,10.0,0.8,0.5714285714285714,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2142857142857142,0.0,0.0,0.7142857142857143,0.193,15.79,11.58,5.71,0.02,3.01,0.096,10064.0,1773.0
19KrsHv1OQw,True,True,234.0,78,64,7159,38,0,113000,553,Neutral,4,-585.77,260.41,49.89,269.88,1.378,0.101,0.386,0.1345291479820627,90.0,68.0,0.7794117647058824,0.5888888888888889,True,0.3155555555555556,0.3111111111111111,0.1,0.0222222222222222,0.1666666666666666,0.0,0.0,0.0777777777777777,0.0444444444444444,0.0111111111111111,0.0,0.0,0.5777777777777777,0.083,57.42,55.41,8.25,0.134,3.32,0.139,3512.0,662.0
19_kVnsbVks,True,True,222.0,48,40,29,1,0,5490,571,Neutral,2,76.8,5.63,10.79,8.56,1.388,0.101,0.417,0.0181818181818181,10.0,10.0,1.0,1.0,True,0.52,0.6,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.064,12.3,9.69,4.43,0.041,3.11,0.201,2881.0,554.0
19qKiwQZF6s,True,True,74.0,190,130,736,5,0,44000,2439,Neutral,10,-52.64,52.65,25.98,56.25,1.519,0.124,0.605,0.1923076923076923,25.0,17.0,0.8823529411764706,0.6,True,0.288,0.36,0.0,0.0,0.24,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.56,0.0,44.33,36.75,6.33,0.368,3.6,0.113,728.0,131.0
1A51_BQpTUU,True,True,323.0,79,58,248,2,0,135000,2612,Negative,6,75.16,6.2,12.04,8.07,1.391,0.08,0.359,0.0185185185185185,17.0,14.0,0.7857142857142857,0.6470588235294118,True,0.6823529411764706,0.7058823529411765,0.0,0.0588235294117647,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.041,12.85,6.99,5.07,0.025,2.91,0.166,4967.0,916.0
1DmX43HtkEE,True,True,79.0,38,28,521,3,1,16500,1455,Neutral,3,-142.5,87.29,32.26,91.05,1.514,0.119,0.532,0.0730593607305936,16.0,11.0,0.8181818181818182,0.5625,True,0.1999999999999999,0.3125,0.0,0.0,0.3125,0.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.4375,0.333,76.33,116.07,13.67,0.465,3.93,0.096,1250.0,220.0
1FUrNRf84k4,True,True,8602.0,189,131,1531,1,0,98800,3649,Neutral,20,-3564.83,1402.64,126.98,1441.02,1.496,0.131,0.126,0.0024982349427035,46.0,34.0,0.8235294117647058,0.6086956521739131,True,0.8,1.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0217391304347826,0.2608695652173913,0.0,0.0,0.6956521739130435,0.355,39.61,59.37,6.36,0.004,4.23,0.124,98581.0,18351.0
1FjuMB6pRyM,True,True,31.0,11,11,212,1,0,21200,805,Neutral,1,3.36,28.19,21.19,30.61,1.661,0.161,0.806,0.2835820895522388,19.0,16.0,0.8125,0.6842105263157895,False,0.1052631578947369,0.2631578947368421,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.1578947368421052,0.2105263157894736,0.0,0.0,0.3157894736842105,0.0,68.0,0.0,14.0,0.8,5.72,0.044,432.0,66.0
1G5Kkl_xjFY,True,True,733.0,51,44,6075,51,4,25800,453,Neutral,3,-2571.62,1022.33,95.07,1050.85,1.432,0.099,0.225,0.0189035916824196,50.0,33.0,0.7878787878787878,0.52,True,0.8,1.0,0.0,0.06,0.1,0.0,0.32,0.0,0.02,0.0,0.0,0.0,0.5,2.727,247.55,190.93,15.36,0.175,5.84,0.152,14489.0,2640.0
1Gj6Sc0WjwM,True,True,147.0,471,253,2450,5,0,1220000,11882,Neutral,20,-265.39,134.24,42.29,140.05,1.527,0.139,0.441,0.158357771260997,54.0,25.0,0.72,0.3333333333333333,False,0.1629629629629629,0.2777777777777778,0.0555555555555555,0.0185185185185185,0.1296296296296296,0.0,0.0,0.0555555555555555,0.037037037037037,0.037037037037037,0.0,0.0185185185185185,0.6481481481481481,0.75,88.0,55.39,16.5,0.396,3.65,0.111,1875.0,341.0
1IauflS1rR0,True,True,54.0,11,11,340,0,0,18300,1549,Neutral,1,-67.54,57.21,29.31,61.07,1.576,0.151,0.676,0.108695652173913,15.0,14.0,0.9285714285714286,0.8666666666666667,True,0.32,0.3333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.4666666666666667,1.0,141.0,0.0,12.0,0.909,3.86,0.106,803.0,139.0
1IjYsYT6KmQ,True,True,114.0,81,67,15958,48,0,18300,1549,Neutral,3,-126.72,86.09,25.98,90.78,1.279,0.072,0.536,0.1894273127753304,43.0,40.0,0.975,0.9069767441860463,True,0.213953488372093,0.3255813953488372,0.0232558139534883,0.1627906976744186,0.0232558139534883,0.0,0.0,0.0465116279069767,0.0232558139534883,0.0465116279069767,0.0,0.1627906976744186,0.5116279069767442,0.0,23.7,31.09,4.7,0.11,3.79,0.198,1104.0,222.0
1KceELBEzgw,True,True,786.0,513,276,759,15,5,53700,936,Neutral,34,-1965.33,789.46,85.32,812.24,1.429,0.102,0.243,0.0416054821341164,85.0,59.0,0.7966101694915254,0.5529411764705883,True,0.7670588235294118,0.9176470588235294,0.1058823529411764,0.2117647058823529,0.0941176470588235,0.0,0.0117647058823529,0.2117647058823529,0.0,0.1294117647058823,0.0,0.0,0.2352941176470588,0.577,80.62,66.92,9.58,0.079,4.14,0.11,10803.0,2030.0
1Kjj5glCjO4,True,False,95.0,0,0,695,0,0,1110,109,,0,58.68,9.77,12.01,12.15,1.524,0.128,0.555,0.0570175438596491,13.0,13.0,1.0,1.0,True,0.4923076923076923,0.4615384615384615,0.0,0.0,0.2307692307692307,0.0,0.0769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0,0.3846153846153846,0.417,19.58,5.47,6.33,0.153,3.11,0.128,1344.0,228.0
1N6kqKjpGX4,True,True,212.0,27,26,562,4,0,3730,707,Neutral,1,62.53,8.41,12.16,11.15,1.519,0.134,0.422,0.0246478873239436,14.0,11.0,0.8181818181818182,0.6428571428571429,True,0.5714285714285714,0.5714285714285714,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.081,15.49,11.47,5.14,0.07,3.14,0.14,3280.0,564.0
1NdUceHU8jI,True,True,5001.0,26,24,148,2,0,674,262,Neutral,1,-11785.96,4557.81,264.61,4676.7,1.674,0.179,0.164,0.0053182508863751,63.0,45.0,0.7555555555555555,0.5396825396825397,True,0.8,1.0,0.2698412698412698,0.1111111111111111,0.0158730158730158,0.0,0.0,0.0,0.0476190476190476,0.0317460317460317,0.0,0.0,0.5238095238095238,1.094,103.66,200.47,9.67,0.015,5.84,0.103,70305.0,11823.0
1PjyIgp0vck,True,True,53.0,89,69,742,24,2,46000,861,Very Positive,4,-52.63,52.15,25.98,55.84,1.543,0.126,0.614,0.1705426356589147,22.0,20.0,0.95,0.8636363636363636,False,0.090909090909091,0.2272727272727272,0.0909090909090909,0.0454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.5,0.0,129.0,0.0,25.0,0.909,7.12,0.062,743.0,128.0
1PtxaxcPnGc,True,True,159.0,66,51,53447,429,14,191000,1170,Positive,4,77.03,6.12,9.56,8.64,1.36,0.075,0.396,0.0078125,4.0,4.0,1.0,1.0,True,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.257,14.89,6.64,5.23,0.051,2.9,0.138,2750.0,497.0
1Qqef5XHazY,True,True,2593.0,127,80,2192,34,2,477000,4732,Neutral,8,-6180.81,2406.17,175.18,2469.99,1.575,0.147,0.195,0.0134983127109111,84.0,57.0,0.8596491228070176,0.5833333333333334,True,0.8,1.0,0.1904761904761904,0.0,0.25,0.0,0.0119047619047619,0.0238095238095238,0.0476190476190476,0.0,0.0,0.0,0.4761904761904761,1.488,147.77,148.16,13.0,0.044,5.01,0.102,35160.0,6211.0
1RNZCQZ0Jc8,True,True,4842.0,42,36,671,10,4,28800,1415,Neutral,6,71.74,6.91,36.93,8.94,1.42,0.087,0.122,0.0001633319722335,2.0,2.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.149,14.96,10.6,5.13,0.002,3.17,0.147,66341.0,12262.0
1V4nben5SWM,True,True,60.0,133,102,325,3,0,1220000,11882,Neutral,8,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
1V55BPw5Bp8,True,True,374.0,88,75,286,4,0,25800,453,Neutral,4,81.32,4.99,11.28,6.98,1.335,0.066,0.345,0.0021344717182497,2.0,2.0,1.0,1.0,True,0.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.065,12.55,7.71,4.91,0.028,3.1,0.17,5045.0,931.0
1aDSEnTdTTg,True,True,283.0,65,51,2647,14,1,3880,230,Neutral,4,-604.5,265.26,54.86,274.5,1.492,0.121,0.4,0.1201157742402315,83.0,57.0,0.8245614035087719,0.5662650602409639,True,0.4626506024096386,0.4457831325301205,0.1204819277108433,0.0240963855421686,0.2289156626506024,0.0,0.0,0.1566265060240964,0.036144578313253,0.0843373493975903,0.0,0.0,0.3493975903614458,0.3,69.7,68.75,9.3,0.177,3.9,0.102,3741.0,684.0
1ddqWlRpMGA,True,True,145.0,177,102,242,2,0,12600,950,Very Positive,8,-301.34,149.94,39.26,155.65,1.436,0.105,0.491,0.1645244215938303,64.0,52.0,0.8653846153846154,0.703125,True,0.2624999999999999,0.328125,0.0,0.03125,0.125,0.0,0.0,0.0,0.09375,0.03125,0.0,0.0,0.71875,0.75,99.75,122.48,12.5,0.304,4.53,0.12,2090.0,387.0
1eMZZrrOds8,True,True,160.0,49,42,1432,25,1,56400,1114,Negative,3,64.45,7.17,11.14,9.47,1.543,0.144,0.538,0.0626506024096385,26.0,25.0,0.96,0.9230769230769232,True,0.2307692307692308,0.3076923076923077,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.0,0.0384615384615384,0.3846153846153846,0.051,10.92,8.08,4.54,0.037,3.12,0.11,2491.0,437.0
1g1Gqmyuntw,True,True,367.0,110,84,3660,19,3,135000,2612,Very Positive,2,77.08,6.8,11.67,8.92,1.327,0.064,0.34,0.0084427767354596,9.0,8.0,0.875,0.7777777777777778,True,0.6666666666666667,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666666,0.092,17.11,11.89,5.68,0.031,3.16,0.154,5475.0,1062.0
1hKkuOSe2vw,True,True,490.0,26,23,24610,174,25,22200,1782,Neutral,2,-1221.34,503.34,70.72,518.25,1.441,0.109,0.308,0.0449612403100775,58.0,38.0,0.7894736842105263,0.5172413793103449,True,0.6551724137931034,0.6379310344827587,0.0,0.0,0.2068965517241379,0.0,0.0,0.2241379310344827,0.3103448275862069,0.0,0.0,0.0,0.2586206896551724,5.25,325.0,277.74,11.5,0.339,4.95,0.118,7030.0,1289.0
1hsP3HxFspI,True,True,103.0,103,77,1256,13,0,1220000,11882,Neutral,4,-167.53,97.49,34.94,102.9,1.486,0.127,0.563,0.1260162601626016,31.0,28.0,0.8928571428571429,0.8064516129032258,True,0.2580645161290322,0.3225806451612903,0.1290322580645161,0.1290322580645161,0.2258064516129032,0.0,0.032258064516129,0.0,0.0,0.064516129032258,0.0,0.0,0.4193548387096774,0.667,86.0,78.08,10.33,0.404,4.41,0.159,1373.0,245.0
1ihutUU87eQ,True,True,123.0,385,213,2225,6,1,47300,827,Positive,29,-271.16,139.77,34.42,145.83,1.367,0.084,0.496,0.2262569832402234,81.0,67.0,0.8656716417910447,0.7160493827160493,False,0.0987654320987654,0.2839506172839506,0.037037037037037,0.1481481481481481,0.1604938271604938,0.0,0.0,0.0617283950617283,0.037037037037037,0.1481481481481481,0.0,0.0493827160493827,0.3580246913580246,0.571,52.86,45.43,9.43,0.24,3.42,0.159,1861.0,359.0
1kuPXGv1Zo0,True,True,2182.0,31,27,1145,23,0,216000,5950,Neutral,1,-5428.71,2115.44,178.93,2171.76,1.659,0.175,0.226,0.0207725947521865,114.0,86.0,0.8372093023255814,0.631578947368421,True,0.8,1.0,0.2719298245614035,0.1666666666666666,0.0350877192982456,0.0,0.0,0.0614035087719298,0.0,0.0263157894736842,0.0,0.0,0.4385964912280701,1.111,104.19,156.63,9.09,0.034,6.37,0.1,32099.0,5474.0
1oAlSo_hjl4,True,True,3107.0,76,63,8091,53,0,1220000,11882,Neutral,4,-8152.88,3164.92,182.88,3247.82,1.526,0.122,0.152,0.0119047619047619,98.0,75.0,0.7733333333333333,0.5918367346938775,True,0.8,1.0,0.3061224489795918,0.1428571428571428,0.0918367346938775,0.0,0.0,0.2142857142857142,0.0306122448979591,0.0408163265306122,0.0,0.0,0.173469387755102,1.673,171.47,213.61,12.65,0.035,6.03,0.102,45245.0,8204.0
1oVy3s5a00Q,True,True,331.0,74,58,461,7,0,477000,4732,Neutral,4,51.9,9.6,15.11,11.27,1.659,0.158,0.38,0.0320284697508896,27.0,16.0,0.875,0.5185185185185185,True,0.5925925925925926,0.5185185185185185,0.6666666666666666,0.1481481481481481,0.0,0.0,0.037037037037037,0.0,0.0,0.1111111111111111,0.0,0.0,0.037037037037037,0.068,15.07,9.7,6.08,0.032,3.16,0.087,5322.0,860.0
1r6J-PUSVuk,True,True,267.0,156,104,5367,18,1,10700,653,Positive,9,67.67,7.57,11.41,9.9,1.464,0.119,0.409,0.0112994350282485,6.0,6.0,1.0,1.0,True,0.5333333333333334,0.5,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.171,15.74,11.67,5.37,0.057,3.04,0.192,2933.0,532.0
1rLIyYJkRN4,True,True,264.0,82,64,22497,137,20,251000,1949,Neutral,6,-581.41,259.31,44.32,268.37,1.351,0.078,0.422,0.1025260029717682,69.0,57.0,0.8245614035087719,0.6811594202898551,True,0.4521739130434783,0.4202898550724637,0.0434782608695652,0.1594202898550724,0.1159420289855072,0.0,0.0144927536231884,0.0869565217391304,0.0579710144927536,0.0289855072463768,0.0,0.0,0.4927536231884058,0.294,41.18,30.73,7.41,0.104,3.39,0.159,3488.0,669.0
1tRL-3tDG4M,True,True,104.0,31,29,161,0,0,45400,902,Neutral,2,-154.82,91.5,31.69,94.88,1.539,0.11,0.566,0.2532751091703056,58.0,54.0,0.9629629629629628,0.896551724137931,False,0.089655172413793,0.2758620689655172,0.0,0.2241379310344827,0.1724137931034483,0.0,0.0689655172413793,0.0172413793103448,0.0517241379310344,0.0517241379310344,0.0,0.0,0.4137931034482758,1.0,238.0,0.0,18.0,0.923,3.76,0.122,1373.0,231.0
1v2-xH8o-Jk,True,True,133.0,91,70,82,1,0,35300,1846,Very Positive,7,-263.5,133.73,41.87,138.95,1.516,0.136,0.531,0.1246290801186943,42.0,39.0,0.9230769230769232,0.8571428571428571,True,0.2571428571428571,0.3095238095238095,0.0238095238095238,0.0238095238095238,0.238095238095238,0.0,0.0,0.0,0.0476190476190476,0.1666666666666666,0.0,0.0,0.5,3.0,175.0,11.31,26.5,0.632,3.86,0.143,1900.0,338.0
1wACYbm3fWE,True,True,195.0,63,56,2006,15,0,216000,5950,Neutral,5,50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,930.0,127.0
1x16GljWewo,True,True,521.0,42,36,921,6,0,1220000,11882,Neutral,3,-1505.36,611.77,73.56,628.82,1.474,0.097,0.275,0.0334807327858496,53.0,39.0,0.8717948717948718,0.6415094339622641,True,0.7245283018867925,0.8113207547169812,0.0,0.2075471698113207,0.1698113207547169,0.0,0.0188679245283018,0.0566037735849056,0.0754716981132075,0.0188679245283018,0.0,0.0,0.4528301886792453,0.394,49.7,63.27,7.61,0.082,3.85,0.137,8832.0,1574.0
1xVsO9MyRC4,True,True,694.0,20,20,15385,106,4,216000,5950,Neutral,2,50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.015625,2.0,2.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,930.0,127.0
1yUiXRlQmrg,True,True,3617.0,80,62,13062,0,0,239000,4402,Neutral,3,43.58,12.24,43.25,14.6,1.685,0.183,0.187,0.0004804804804804,4.0,4.0,1.0,1.0,True,0.8,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.232,20.93,14.1,6.78,0.005,3.38,0.101,52196.0,8323.0
22Ty9QW1x5A,True,True,132.0,97,75,4186,23,3,697000,6101,Very Positive,6,-305.51,153.5,34.94,159.64,1.341,0.079,0.471,0.1443037974683544,57.0,52.0,0.903846153846154,0.8245614035087719,False,0.1964912280701753,0.2982456140350877,0.0350877192982456,0.1228070175438596,0.1228070175438596,0.0,0.0350877192982456,0.0350877192982456,0.0175438596491228,0.1578947368421052,0.0,0.0350877192982456,0.4385964912280701,0.182,36.82,34.17,6.27,0.144,3.97,0.2,2011.0,398.0
24v2zQHZUAE,True,True,514.0,38,35,366,6,0,216000,5950,Neutral,2,-1053.41,435.2,81.46,448.62,1.615,0.17,0.397,0.0670840787119856,75.0,59.0,0.847457627118644,0.6666666666666666,True,0.5760000000000001,0.5066666666666667,0.0,0.08,0.72,0.0,0.0266666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.1066666666666666,4.0,376.67,335.51,15.0,0.533,7.35,0.09,6768.0,1119.0
255fQTWPjLc,True,True,1208.0,28,27,131661,1283,117,569000,3032,Neutral,2,-3334.15,1312.53,129.07,1348.39,1.568,0.145,0.222,0.0245901639344262,84.0,54.0,0.7592592592592593,0.4880952380952381,True,0.8,1.0,0.2857142857142857,0.0595238095238095,0.119047619047619,0.0,0.0,0.1666666666666666,0.0238095238095238,0.0476190476190476,0.0,0.0,0.2976190476190476,2.65,175.1,173.84,13.4,0.082,6.31,0.103,19384.0,3414.0
25s5DMnRixA,True,True,392.0,76,51,2811,5,1,53500,1701,Neutral,4,-1006.28,420.18,63.59,432.82,1.466,0.104,0.363,0.0768526989935956,84.0,67.0,0.8656716417910447,0.6904761904761905,True,0.5761904761904761,0.4880952380952381,0.0952380952380952,0.0714285714285714,0.2023809523809523,0.0,0.0119047619047619,0.0119047619047619,0.0595238095238095,0.0595238095238095,0.0,0.0357142857142857,0.4523809523809524,0.4,111.5,106.2,10.2,0.189,6.55,0.14,5971.0,1089.0
